"month","count","level_2","mean","median","p25","p75","p9","p91","stdDev","model","region","wateryear","source","cropname","include","num_days","crop_acft"
"NOV",0,14,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Sudan Grass","no",30,NA
"NOV",0,22,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Sunflower","yes",30,NA
"NOV",170194,23,15,15,15,15,15,15,0,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Corn","yes",30,5588.12166499115
"NOV",12376,24,15,15,15,15,15,15,0,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Rice","yes",30,406.35153839695
"NOV",5165,108,15,15,15,15,15,15,0,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Bush Berries","yes",30,169.586756287996
"NOV",29539,109,15,15,15,15,15,15,0,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Vineyards","yes",30,969.878643560722
"NOV",0,201,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Asparagus","yes",30,NA
"NOV",0,211,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Carrots","yes",30,NA
"NOV",9464,246,15,15,15,15,15,15,0,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Potatoes","yes",30,310.739411715314
"NOV",3848,277,15,15,15,15,15,15,0,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Cucurbit","yes",30,126.344595972161
"NOV",34912,278,15,15,15,15,15,15,0,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Tomatoes","yes",30,1146.29483746884
"NOV",2603,279,15,15,15,15,15,15,0,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Truck Crops","yes",30,85.4664717555963
"NOV",0,284,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Eucalyptus","no",30,NA
"NOV",46,403,15,15,15,15,15,15,0,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Cherries","yes",30,1.5103563967566
"NOV",199,409,15,15,15,15,15,15,0,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Olives","yes",30,6.5339331077079
"NOV",0,412,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Pears","yes",30,NA
"NOV",0,425,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Citrus","yes",30,NA
"NOV",1730,500,15,15,15,15,15,15,0,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Almonds","yes",30,56.802534051933
"NOV",0,502,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Pistachios","yes",30,NA
"NOV",6217,503,15,15,15,15,15,15,0,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Walnuts","yes",30,204.127950405126
"NOV",0,752,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Young Orchard","yes",30,NA
"NOV",0,756,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Nursery","no",30,NA
"NOV",6317,800,16,16,16,16,16,16,0,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Pasture","yes",30,221.238756134758
"NOV",7665,908,15,15,15,15,15,15,0,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Turf","yes",30,251.671343068247
"NOV",47375,913,14.9994934036939,15,15,15,15,15,0.0225019924948771,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Semi-agricultural/ROW","yes",30,1555.4503853502
"NOV",7,914,15,15,15,15,15,15,0,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Other Deciduous","yes",30,0.2298368429847
"NOV",87282,916,14.999255287459,15,15,15,15,15,0.0272792584980355,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Fallow","yes",30,2865.66048139109
"NOV",3344,2002,15.9997009569378,16,16,16,16,16,0.0172902757485212,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Floating Vegetation","no",30,117.113910573432
"NOV",5658,2003,16,16,16,16,16,16,0,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Forage Grass","yes",30,198.158759254466
"NOV",25296,2004,15.9920145477546,16,16,16,16,16,0.0890038470957906,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Riparian","no",30,885.493499428311
"NOV",47556,2005,14.982567919926,15,15,15,15,15,0.130874759439364,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Upland Herbaceous","no",30,1559.63122697021
"NOV",77889,2006,15,15,15,15,15,15,0,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Urban","no",30,2557.39455189076
"NOV",99908,2007,16,16,16,16,16,16,0,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Water","no",30,3499.05360897759
"NOV",21133,2008,15.9905361283301,16,16,16,16,16,0.0968210039346137,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Wet herbaceous/sub irrigated pasture","yes",30,739.698139772702
"OCT",0,0,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson",NA,"no",31,NA
"OCT",71033,1,29.9472780257064,30,30,30,29,31,0.645306067232448,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Alfalfa","yes",31,4811.58651641417
"OCT",7448,12,3,3,3,3,3,3,0,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Safflower","yes",31,50.5395895267156
"OCT",0,14,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Sudan Grass","no",31,NA
"OCT",0,22,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Sunflower","yes",31,NA
"OCT",170194,23,3,3,3,3,3,3,0,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Corn","yes",31,1154.8784774315
"OCT",12376,24,13.4948287007111,13,13,14,13,14,0.499973256948487,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Rice","yes",31,377.762169980121
"OCT",5165,108,3,3,3,3,3,3,0,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Bush Berries","yes",31,35.0479296328526
"OCT",29539,109,3.09946172856224,3,3,3,3,3,1.13274438240078,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Vineyards","yes",31,207.087008553457
"OCT",0,201,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Asparagus","yes",31,NA
"OCT",0,211,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Carrots","yes",31,NA
"OCT",9464,246,3,3,3,3,3,3,0,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Potatoes","yes",31,64.219478421165
"OCT",3848,277,3,3,3,3,3,3,0,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Cucurbit","yes",31,26.1112165009132
"OCT",34912,278,3,3,3,3,3,3,0,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Tomatoes","yes",31,236.900933076893
"OCT",2603,279,3,3,3,3,3,3,0,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Truck Crops","yes",31,17.6630708294899
"OCT",0,284,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Eucalyptus","no",31,NA
"OCT",46,403,3,3,3,3,3,3,0,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Cherries","yes",31,0.312140321996364
"OCT",199,409,24,24,24,24,24,24,0,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Olives","yes",31,10.8027694047437
"OCT",0,412,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Pears","yes",31,NA
"OCT",0,425,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Citrus","yes",31,NA
"OCT",1730,500,16.8526011560694,17,17,17,16,17,0.354503067318969,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Almonds","yes",31,65.9452977377101
"OCT",0,502,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Pistachios","yes",31,NA
"OCT",6217,503,3,3,3,3,3,3,0,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Walnuts","yes",31,42.186443083726
"OCT",0,752,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Young Orchard","yes",31,NA
"OCT",0,756,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Nursery","no",31,NA
"OCT",6317,800,31.2687984802913,31,31,32,31,32,0.459122125972752,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Pasture","yes",31,446.779109437187
"OCT",7665,908,28.4804957599478,28,28,29,28,29,0.499619439793948,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Turf","yes",31,493.776584875161
"OCT",47375,913,7.40635356200528,3,3,3,3,30,9.88488923023375,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Semi-agricultural/ROW","yes",31,793.64164942606
"OCT",7,914,3,3,3,3,3,3,0,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Other Deciduous","yes",31,0.047499614216838
"OCT",87282,916,3,3,3,3,3,3,0,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Fallow","yes",31,592.265904010579
"OCT",3344,2002,35.23504784689,35,35,36,35,36,0.471449330676085,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Floating Vegetation","no",31,266.509025938722
"OCT",5658,2003,31.5965005302227,32,31,32,31,32,0.49668585463387,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Forage Grass","yes",31,404.364215827942
"OCT",25296,2004,35.3338867805187,35,35,36,35,36,0.484826380978179,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Riparian","no",31,2021.68762784262
"OCT",47556,2005,3,3,3,3,3,3,0,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Upland Herbaceous","no",31,322.69880767085
"OCT",77889,2006,26.9409801127245,27,27,27,27,27,0.235661919243447,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Urban","no",31,4746.3559747761
"OCT",99908,2007,36.5291668334868,37,36,37,36,37,0.583826741287972,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Water","no",31,8254.88105060697
"OCT",21133,2008,31.8209908673638,32,32,32,31,32,0.383359965396867,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Wet herbaceous/sub irrigated pasture","yes",31,1521.05752720189
"SEP",0,0,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson",NA,"no",30,NA
"SEP",71033,1,43.3200484281953,44,43,44,42,44,0.969165625804146,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Alfalfa","yes",30,6735.64886572284
"SEP",7448,12,4,4,4,4,4,4,0,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Safflower","yes",30,65.2123735828589
"SEP",0,14,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Sudan Grass","no",30,NA
"SEP",0,22,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Sunflower","yes",30,NA
"SEP",170194,23,10.7292207715901,4,4,4,4,36,13.0662774265161,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Corn","yes",30,3997.07940281303
"SEP",12376,24,44.5931641887524,45,44,45,44,45,0.491243762234199,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Rice","yes",30,1208.03339133915
"SEP",5165,108,4,4,4,4,4,4,0,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Bush Berries","yes",30,45.2231350101324
"SEP",29539,109,24.0371373438505,24,24,24,24,24,0.985597566889136,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Vineyards","yes",30,1554.20707747577
"SEP",0,201,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Asparagus","yes",30,NA
"SEP",0,211,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Carrots","yes",30,NA
"SEP",9464,246,4,4,4,4,4,4,0,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Potatoes","yes",30,82.8638431240838
"SEP",3848,277,10.8830561330561,4,4,4,4,42,14.6348785893608,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Cucurbit","yes",30,91.6676886715549
"SEP",34912,278,4,4,4,4,4,4,0,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Tomatoes","yes",30,305.678623325023
"SEP",2603,279,13.3868613138686,4,4,4,4,42,16.3886413287131,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Truck Crops","yes",30,76.2751869585224
"SEP",0,284,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Eucalyptus","no",30,NA
"SEP",46,403,25,25,25,25,25,25,0,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Cherries","yes",30,2.517260661261
"SEP",199,409,34.4874371859297,34,34,35,34,35,0.499842150786195,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Olives","yes",30,15.0225738419428
"SEP",0,412,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Pears","yes",30,NA
"SEP",0,425,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Citrus","yes",30,NA
"SEP",1730,500,54.8526011560694,55,55,55,54,55,0.354503067319017,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Almonds","yes",30,207.717783000315
"SEP",0,502,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Pistachios","yes",30,NA
"SEP",6217,503,23.9850410165675,24,24,24,24,24,0.121388682533384,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Walnuts","yes",30,326.401150872986
"SEP",0,752,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Young Orchard","yes",30,NA
"SEP",0,756,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Nursery","no",30,NA
"SEP",6317,800,45.1668513534906,45,44,46,44,47,1.09224232639827,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Pasture","yes",30,624.541125748111
"SEP",7665,908,41.4786692759295,41,41,42,41,42,0.499544792997251,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Turf","yes",30,695.932827023787
"SEP",47375,913,28.0761794195251,24,24,24,23,50,9.572894967985,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Semi-agricultural/ROW","yes",30,2911.50527033844
"SEP",7,914,24,24,24,24,24,24,0,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Other Deciduous","yes",30,0.36773894877552
"SEP",87282,916,4,4,4,4,4,4,0,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Fallow","yes",30,764.21406969107
"SEP",3344,2002,53.074461722488,53,53,54,52,54,0.701685221768963,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Floating Vegetation","no",30,388.492121235881
"SEP",5658,2003,45.5963237893248,46,45,46,44,47,1.03440321939418,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Forage Grass","yes",30,564.706934291094
"SEP",25296,2004,53.2528462998102,53,53,54,53,54,0.592716007404822,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Riparian","no",30,2948.66222662097
"SEP",47556,2005,4,4,4,4,4,4,0,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Upland Herbaceous","no",30,416.385558284967
"SEP",77889,2006,39.3565073373647,39,39,40,39,40,0.611534591677968,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Urban","no",30,6710.00782973501
"SEP",99908,2007,52.6185590743484,53,52,53,51,54,1.06972868127347,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Water","no",30,11507.1974392687
"SEP",21133,2008,46.0004731935835,46,46,46,45,47,0.70581724319491,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Wet herbaceous/sub irrigated pasture","yes",30,2127.91267140029
"APR",0,0,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","North",2015,"data/delta_regions/calsimetaw-North-2015.geojson",NA,"no",30,NA
"APR",90749,1,39.3584612502617,43,42,43,23,43,7.36781291222835,"calsimetaw","North",2015,"data/delta_regions/calsimetaw-North-2015.geojson","Alfalfa","yes",30,7818.26357522872
"APR",109115,23,23.239627915502,23,23,23,23,24,0.42685638991838,"calsimetaw","North",2015,"data/delta_regions/calsimetaw-North-2015.geojson","Corn","yes",30,5550.6516928177
"APR",5394,24,23.4432703003337,23,23,24,23,24,0.496771316780451,"calsimetaw","North",2015,"data/delta_regions/calsimetaw-North-2015.geojson","Rice","yes",30,276.795793389945
"APR",96,108,23,23,23,23,23,23,0,"calsimetaw","North",2015,"data/delta_regions/calsimetaw-North-2015.geojson","Bush Berries","yes",30,4.83314046962112
"APR",117053,109,30.0172315105123,29,29,30,29,34,1.72039395460851,"calsimetaw","North",2015,"data/delta_regions/calsimetaw-North-2015.geojson","Vineyards","yes",30,7691.0127654185
"APR",8002,246,34.9233941514621,33,32,40,32,40,3.60839298744856,"calsimetaw","North",2015,"data/delta_regions/calsimetaw-North-2015.geojson","Potatoes","yes",30,611.709663142622
"APR",6260,277,23.0886581469649,23,23,23,23,23,0.284249678876928,"calsimetaw","North",2015,"data/delta_regions/calsimetaw-North-2015.geojson","Cucurbit","yes",30,316.375886674225
"APR",28390,278,23.4249031349067,23,23,24,23,24,0.494328292588157,"calsimetaw","North",2015,"data/delta_regions/calsimetaw-North-2015.geojson","Tomatoes","yes",30,1455.70557333947
"APR",9494,279,23.862334105751,23,23,24,23,29,1.85465869265861,"calsimetaw","North",2015,"data/delta_regions/calsimetaw-North-2015.geojson","Truck Crops","yes",30,495.898161346103
"APR",6126,403,27.1588312112308,27,27,27,27,28,0.365518614532479,"calsimetaw","North",2015,"data/delta_regions/calsimetaw-North-2015.geojson","Cherries","yes",30,364.181950015043
"APR",4296,409,34.9795158286778,35,35,35,35,35,0.141649461867773,"calsimetaw","North",2015,"data/delta_regions/calsimetaw-North-2015.geojson","Olives","yes",30,328.933733990446
